trade_id,date,ticker,side,status,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl_pct,created_at,position_size_sek,pnl_sek,strategy_version,trade_duration_minutes,risk_per_share,r_multiple_achieved,signal_rank,gap,opening_range_pct,breakout_time_bucket
20260630233926,2026-07-01,SEB-A.ST,LONG,CLOSED,2026-07-01 09:55:00,192.9499969482422,191.8000030517578,193.9999847412109,2026-07-01 12:40:00,191.8000030517578,STOP_HIT,-0.0059600617500545,2026-06-30 23:39:26,1000.0,-5.9600617500545,ORB_V0,165.0,1.149993896484375,-1.0,0.0,0.99,0.57,MID
20260702122008806896,2026-07-02,EVO.ST,LONG,CLOSED,2026-07-02 09:40:00,675.4000244140625,670.7999877929688,682.7999877929688,2026-07-02 12:35:00,682.7999877929688,TARGET_HIT,0.010956415622469,2026-07-02 12:20:08,1000.0,10.956415622469,ORB_V0,175.0,4.60003662109375,1.6086748842331524,0.0,0.81,0.89,EARLY
20260703173235910329,2026-07-03,SEB-A.ST,LONG,CLOSED,2026-07-03 09:40:00,196.8000030517578,195.9499969482422,197.9499969482422,2026-07-03 10:50:00,195.9499969482422,STOP_HIT,-0.0043191366378794,2026-07-03 17:32:35,1000.0,-4.319136637879417,ORB_BEST_BASKET_V1,70.0,0.850006103515625,-1.0,2.0,1.61,0.51,EARLY
20260703173235911205,2026-07-03,SHB-A.ST,LONG,CLOSED,2026-07-03 09:35:00,143.5,143.0500030517578,143.84999084472656,2026-07-03 10:25:00,143.0500030517578,STOP_HIT,-0.0031358672351371,2026-07-03 17:32:35,1000.0,-3.1358672351371464,ORB_BEST_BASKET_V1,50.0,0.4499969482421875,-1.0,1.0,1.13,0.28,EARLY
