date,ticker,entry_time,exit_time,exit_reason,entry_price,stop_price,target_price,exit_price,gap,opening_range_pct,gross_return,net_return,trade_number,pnl,equity
2026-04-28,SHB-A.ST,2026-04-28 09:55:00,2026-04-28 17:25:00,close,131.25,130.14999389648438,132.35000610351562,130.9499969482422,0.00694975981841206,0.008451833692673993,-0.0022857375372024036,-0.0027857375372024036,15,-2.802883617130637,10058.746633159859
2026-04-28,SEB-A.ST,2026-04-28 11:00:00,2026-04-28 13:25:00,stop,179.89999389648438,179.14999389648438,180.64999389648438,179.14999389648438,0.00840807203654026,0.004186436090158896,-0.004168982909646735,-0.004668982909646735,16,-4.696411612269002,10054.05022154759
2026-04-30,ERIC-B.ST,2026-04-30 10:00:00,2026-04-30 12:15:00,target,107.0999984741211,105.75,108.44999694824219,108.44999694824219,0.005188708035451128,0.011820330969267046,0.012605027949158076,0.012105027949158076,17,12.170455893407253,10066.220677440997
2026-05-04,SEB-A.ST,2026-05-04 09:40:00,2026-05-04 11:35:00,stop,182.4499969482422,180.4499969482422,184.4499969482422,180.4499969482422,0.015712699773900995,0.008312552094031034,-0.010961907555237516,-0.011461907555237516,18,-11.537809083544907,10054.682868357451
2026-05-06,ALFA.ST,2026-05-06 09:35:00,2026-05-06 13:50:00,target,559.2000122070312,552.4000244140625,566.0,566.0,0.018362101447472412,0.011947819142365423,0.012160206803520701,0.0116602068035207,19,11.723968158886459,10066.406836516338
2026-05-06,ATCO-A.ST,2026-05-06 09:35:00,2026-05-06 10:50:00,target,180.4499969482422,177.0,183.89999389648438,183.89999389648438,0.03508771929824572,0.018079078803628246,0.0191188529043409,0.0186188529043409,20,18.74249481643493,10085.149331332774
2026-05-06,SEB-A.ST,2026-05-06 09:40:00,2026-05-06 10:50:00,target,182.9499969482422,181.5,184.39999389648438,184.39999389648438,0.019932552898989986,0.008264462809917328,0.007925646200761527,0.0074256462007615265,21,7.488875081632386,10092.638206414405
2026-05-06,SHB-A.ST,2026-05-06 10:35:00,2026-05-06 11:00:00,target,130.8000030517578,129.85000610351562,131.75,131.75,0.006960509475967491,0.007316110154703015,0.007262973440958387,0.006762973440958386,22,6.825624413918251,10099.463830828323
2026-05-07,ATCO-A.ST,2026-05-07 09:35:00,2026-05-07 10:55:00,stop,188.9499969482422,185.64999389648438,192.25,185.64999389648438,0.05225988700564965,0.017775400809320052,-0.017464954247454978,-0.01796495424745498,23,-18.14364056446572,10081.320190263858
2026-05-07,ALFA.ST,2026-05-07 09:35:00,2026-05-07 10:35:00,stop,570.4000244140625,564.7999877929688,576.0000610351562,564.7999877929688,0.025604062084620294,0.009915079217647671,-0.009817735591519883,-0.010317735591519883,24,-10.401639613659341,10070.918550650198
2026-05-11,ERIC-B.ST,2026-05-11 09:55:00,2026-05-11 15:30:00,target,111.4000015258789,109.55000305175781,113.25,113.25,0.0013655123164544314,0.015974440449565197,0.016606808337352952,0.01610680833735295,25,16.22103548764151,10087.139586137839
2026-05-11,SHB-A.ST,2026-05-11 10:10:00,2026-05-11 17:25:00,close,129.5500030517578,128.64999389648438,130.45001220703125,129.64999389648438,0.006614833490393934,0.006995796330916404,0.0007718320522664968,0.00027183205226649675,26,0.27420078551984695,10087.413786923358
2026-05-11,SEB-A.ST,2026-05-11 10:10:00,2026-05-11 15:50:00,target,180.9499969482422,179.9499969482422,181.9499969482422,181.9499969482422,0.0044469320672579915,0.005557099288463041,0.005526388598315446,0.0050263885983154455,27,5.07032616450816,10092.484113087867
2026-05-12,ERIC-B.ST,2026-05-12 09:35:00,2026-05-12 17:25:00,close,116.19999694824219,113.8499984741211,118.54999542236328,114.30000305175781,0.03909093683416187,0.018884510801004728,-0.016351066664232916,-0.016851066664232917,28,-17.006912259735525,10075.47720082813
2026-05-13,ERIC-B.ST,2026-05-13 10:00:00,2026-05-13 12:55:00,close,116.0,113.8499984741211,118.1500015258789,118.0,0.0043744530765550405,0.023276254382043504,0.01724137931034475,0.01674137931034475,29,16.867738555179432,10092.34493938331
2026-05-19,ALFA.ST,2026-05-19 09:35:00,2026-05-19 12:35:00,target,545.0,540.2000122070312,549.7999877929688,549.7999877929688,0.015384638287113006,0.007404664771586411,0.008807317051318764,0.008307317051318763,30,8.384030920272961,10100.728970303584
2026-05-19,ATCO-A.ST,2026-05-19 09:40:00,2026-05-19 15:45:00,stop,173.5500030517578,172.14999389648438,174.95001220703125,172.14999389648438,0.007602357027823414,0.006970736274047429,-0.008066892138606896,-0.008566892138606896,31,-8.653185560989272,10092.075784742594
2026-05-19,SHB-A.ST,2026-05-19 09:40:00,2026-05-19 17:25:00,close,132.75,131.64999389648438,133.85000610351562,133.0,0.012692260742187544,0.007975716676321465,0.0018832391713747842,0.0013832391713747842,32,1.3959754545938872,10093.471760197188
2026-05-19,ERIC-B.ST,2026-05-19 09:50:00,2026-05-19 12:00:00,stop,120.30000305175781,119.19999694824219,121.40000915527344,119.19999694824219,0.02127659574468077,0.01006715275469161,-0.009143857652625043,-0.009643857652625043,33,-9.734000487613242,10083.737759709575
2026-05-20,ERIC-B.ST,2026-05-20 09:35:00,2026-05-20 14:55:00,target,120.80000305175781,119.8499984741211,121.75000762939453,121.75000762939453,0.0012500127156576113,0.007509399560595265,0.007864276106265278,0.007364276106265277,34,7.4259429045674175,10091.163702614142
2026-05-20,SHB-A.ST,2026-05-20 10:45:00,2026-05-20 12:25:00,target,132.8000030517578,132.10000610351562,133.5,133.5,0.006076742034540894,0.005677516770228541,0.005271061236115759,0.004771061236115759,35,4.814555996884071,10095.978258611025
2026-05-21,SEB-A.ST,2026-05-21 09:35:00,2026-05-21 11:25:00,target,184.75,183.60000610351562,185.89999389648438,185.89999389648438,0.016307420157898544,0.006263583105961423,0.006224594838887043,0.005724594838887043,36,5.779538503276047,10101.757797114302
2026-05-21,ATCO-A.ST,2026-05-21 09:45:00,2026-05-21 15:50:00,target,175.75,174.10000610351562,177.39999389648438,177.39999389648438,0.022514655576114873,0.00717978148292997,0.009388300975728958,0.008888300975728958,37,8.978746368466865,10110.736543482768
2026-05-21,SHB-A.ST,2026-05-21 09:45:00,2026-05-21 17:25:00,close,136.3000030517578,134.8000030517578,137.8000030517578,136.1999969482422,0.019252571615794523,0.010014768651067651,-0.0007337204789177321,-0.001233720478917732,38,-1.2473822730636577,10109.489161209704
2026-05-21,ALFA.ST,2026-05-21 09:50:00,2026-05-21 11:05:00,target,546.0,543.5999755859375,548.4000244140625,548.4000244140625,0.009252405207459624,0.005518764044767144,0.0043956491100045625,0.0038956491100045625,39,3.938302245346735,10113.427463455051
2026-05-22,ERIC-B.ST,2026-05-22 10:20:00,2026-05-22 16:00:00,target,125.4000015258789,123.80000305175781,127.0,127.0,0.02776625306053182,0.013327898673754834,0.012759158330559517,0.012259158330559516,40,12.39821085391244,10125.825674308964
2026-05-22,SEB-A.ST,2026-05-22 11:00:00,2026-05-22 14:10:00,target,186.25,185.39999389648438,187.10000610351562,187.10000610351562,0.009790523433299558,0.004854418473044575,0.004563791159815533,0.004063791159815533,41,4.114924086108993,10129.940598395073
2026-05-25,SEB-A.ST,2026-05-25 09:50:00,2026-05-25 13:30:00,target,189.25,187.89999389648438,190.60000610351562,190.60000610351562,0.012119580253014073,0.005854210427072237,0.00713345365133744,0.00663345365133744,42,6.719649145025517,10136.660247540098
2026-05-25,ATCO-A.ST,2026-05-25 10:45:00,2026-05-25 17:25:00,close,181.35000610351562,179.60000610351562,183.10000610351562,182.5,0.0041899441340782495,0.009465461528227248,0.00634129505255121,0.00584129505255121,43,5.92112233533485,10142.581369875432
2026-06-01,ATCO-A.ST,2026-06-01 10:10:00,2026-06-01 15:00:00,stop,177.14999389648438,175.4499969482422,178.84999084472656,175.4499969482422,0.0002820251037627397,0.011399259246439364,-0.00959637034611227,-0.010096370346112271,44,-10.24032577758411,10132.341044097848
2026-06-01,ERIC-B.ST,2026-06-01 10:25:00,2026-06-01 17:25:00,close,122.30000305175781,121.1500015258789,123.45000457763672,122.69999694824219,0.030046511862174663,0.00784149348969887,0.003270595964867562,0.002770595964867562,45,2.8072623211439476,10135.148306418992
2026-06-02,ERIC-B.ST,2026-06-02 09:55:00,2026-06-02 16:15:00,target,125.19999694824219,123.30000305175781,127.09999084472656,127.09999084472656,0.0184880859196479,0.016626077628747016,0.015175670469623315,0.014675670469623314,46,14.874009670576596,10150.02231608957
2026-06-03,ALFA.ST,2026-06-03 09:45:00,2026-06-03 16:15:00,target,528.5999755859375,520.2000122070312,536.9999389648438,536.9999389648438,0.012815486574635937,0.012302889713042164,0.015890964371678473,0.015390964371678473,47,15.621863183867598,10165.644179273437
2026-06-03,ATCO-A.ST,2026-06-03 09:55:00,2026-06-03 17:25:00,close,181.60000610351562,180.25,182.95001220703125,182.39999389648438,0.030857107979910703,0.006934812760055475,0.004405218976219372,0.0039052189762193716,48,3.969906655439263,10169.614085928875
2026-06-03,ERIC-B.ST,2026-06-03 10:00:00,2026-06-03 12:05:00,stop,128.35000610351562,127.44999694824219,129.25001525878906,127.44999694824219,0.03186772630003465,0.00627699545636462,-0.0070121473507961385,-0.007512147350796139,49,-7.63956395142297,10161.974521977452
2026-06-04,ALFA.ST,2026-06-04 09:35:00,2026-06-04 17:25:00,close,544.4000244140625,538.2000122070312,550.6000366210938,542.2000122070312,0.03220868407682098,0.009661858210866958,-0.00404116845769642,-0.004541168457696421,50,-4.614723816711867,10157.35979816074
2026-06-04,ATCO-A.ST,2026-06-04 09:35:00,2026-06-04 10:35:00,stop,183.5,181.89999389648438,185.10000610351562,181.89999389648438,0.011640832453246208,0.008796075630580491,-0.008719379310711872,-0.009219379310711873,51,-9.364455277461966,10147.995342883278
2026-06-05,ALFA.ST,2026-06-05 09:35:00,2026-06-05 12:55:00,close,542.7999877929688,538.4000244140625,547.199951171875,546.4000244140625,0.005200571445025393,0.007429420168309164,0.006632344697964143,0.006132344697964143,52,6.223100543589508,10154.218443426867
2026-06-09,SHB-A.ST,2026-06-09 09:40:00,2026-06-09 17:20:00,stop,134.89999389648438,134.10000610351562,135.69998168945312,134.10000610351562,0.005999158277861127,0.004847083272931485,-0.005930228533461812,-0.0064302285334618126,53,-6.529394516992764,10147.689048909875
2026-06-10,SHB-A.ST,2026-06-10 09:35:00,2026-06-10 10:05:00,target,135.0,134.4499969482422,135.5500030517578,135.5500030517578,0.006336236617137114,0.005206373849987234,0.0040740966796875,0.0035740966796875,54,3.626882173620999,10151.315931083496
2026-06-11,SEB-A.ST,2026-06-11 09:35:00,2026-06-11 12:00:00,target,184.14999389648438,183.1999969482422,185.09999084472656,185.09999084472656,0.004657567690496522,0.005185572947965511,0.005158821502737609,0.004658821502737609,55,4.729316894081465,10156.045247977578
2026-06-11,ATCO-A.ST,2026-06-11 09:40:00,2026-06-11 17:25:00,close,181.14999389648438,179.3000030517578,182.99998474121094,181.5500030517578,0.0019514403836962124,0.009202419790300231,0.002208165436108356,0.0017081654361083558,56,1.7348205460147814,10157.780068523592
2026-06-12,SHB-A.ST,2026-06-12 09:35:00,2026-06-12 11:50:00,target,136.85000610351562,135.8000030517578,137.90000915527344,137.90000915527344,0.012639382514811892,0.007363770084886312,0.00767265622891955,0.0071726562289195495,57,7.28582644804906,10165.065894971642
2026-06-12,SEB-A.ST,2026-06-12 09:35:00,2026-06-12 11:05:00,target,187.35000610351562,185.5,189.20001220703125,189.20001220703125,0.011726173029252829,0.008086253369272267,0.009874598576172122,0.009374598576172122,58,9.529341226569695,10174.59523619821
2026-06-12,ALFA.ST,2026-06-12 09:55:00,2026-06-12 12:15:00,stop,534.0,530.0,538.0,530.0,0.0015088415212189954,0.008301932856721761,-0.0074906367041198685,-0.007990636704119869,59,-8.130149414392859,10166.465086783817
2026-06-12,ATCO-A.ST,2026-06-12 09:55:00,2026-06-12 10:30:00,target,186.85000610351562,185.0,188.70001220703125,188.70001220703125,0.02949361792857652,0.012972939980996578,0.009901022440912843,0.009401022440912843,60,9.557516642561161,10176.022603426378
2026-06-12,ERIC-B.ST,2026-06-12 10:25:00,2026-06-12 12:35:00,stop,115.1500015258789,114.1500015258789,116.1500015258789,114.1500015258789,0.0356016645902153,0.009198382902563917,-0.008684324678669308,-0.009184324678669309,61,-9.34598955273456,10166.676613873644
2026-06-16,SEB-A.ST,2026-06-16 09:55:00,2026-06-16 11:10:00,stop,193.5,192.75,194.25,192.75,0.012558837361754671,0.0038910505836575737,-0.003875968992248069,-0.004375968992248069,62,-4.4489061616524666,10162.22770771199
2026-06-17,ALFA.ST,2026-06-17 09:35:00,2026-06-17 12:45:00,target,547.4000244140625,542.7999877929688,552.0000610351562,552.0000610351562,0.025254476122553493,0.007737679258447594,0.00840342786980619,0.00790342786980619,63,8.031643368444762,10170.259351080436
2026-06-17,ATCO-A.ST,2026-06-17 09:40:00,2026-06-17 16:25:00,target,193.9499969482422,192.0500030517578,195.84999084472656,195.84999084472656,0.01525509628287569,0.010153589780035777,0.009796307947307792,0.009296307947307791,64,9.454586283163044,10179.7139373636
2026-06-18,ALFA.ST,2026-06-18 09:55:00,2026-06-18 12:55:00,close,555.7999877929688,549.7999877929688,561.7999877929688,554.7999877929688,0.011397081262925157,0.011640641244380134,-0.0017992083878427545,-0.0022992083878427545,65,-2.340528367062618,10177.373408996538
2026-06-25,ATCO-A.ST,2026-06-25 09:35:00,2026-06-25 17:25:00,close,194.35000610351562,192.0,196.70001220703125,194.6999969482422,0.004184116446269481,0.01171875,0.00180082754687505,0.00130082754687505,66,1.3239007685256332,10178.697309765064
2026-06-26,SHB-A.ST,2026-06-26 09:35:00,2026-06-26 17:25:00,close,141.3000030517578,140.5,142.10000610351562,141.60000610351562,0.002496477254880558,0.0056939718986321886,0.0021231638023950783,0.0016231638023950783,67,1.6521693028746818,10180.34947906794
2026-06-30,ATCO-A.ST,2026-06-30 09:35:00,2026-06-30 12:40:00,target,194.9499969482422,193.85000610351562,196.04998779296875,196.04998779296875,0.024525283474651438,0.005932390303203139,0.005642425554992947,0.0051424255549929465,68,5.235168931991811,10185.58464799993
2026-06-30,ALFA.ST,2026-06-30 09:40:00,2026-06-30 12:50:00,target,570.5999755859375,567.0,574.199951171875,574.199951171875,0.01355696923309746,0.006701918506117677,0.0063091057482798085,0.005809105748279808,69,5.916913832828697,10191.50156183276
2026-06-30,SEB-A.ST,2026-06-30 10:00:00,2026-06-30 12:50:00,target,191.14999389648438,189.89999389648438,192.39999389648438,192.39999389648438,0.0002618646376379985,0.006319179808322639,0.006539367198080681,0.006039367198080681,70,6.15502202317208,10197.656583855933
2026-06-30,SHB-A.ST,2026-06-30 10:10:00,2026-06-30 15:55:00,target,141.89999389648438,141.14999389648438,142.64999389648438,142.64999389648438,0.0017655366470623601,0.00531349651031543,0.005285412489496766,0.004785412489496765,71,4.87999931799831,10202.536583173931
2026-07-01,SEB-A.ST,2026-07-01 09:55:00,2026-07-01 12:40:00,stop,192.9499969482422,191.8000030517578,194.09999084472656,191.8000030517578,0.009947612023478491,0.0057350929469470735,-0.0059600617500545905,-0.006460061750054591,72,-6.590901633449458,10195.945681540481
