date,ticker,entry_time,exit_time,exit_reason,entry_price,stop_price,target_price,exit_price,gap,opening_range_pct,gross_return,net_return,position_size_sek,pnl_sek,equity_after_trade
2026-04-27,SHB-A.ST,2026-04-27 09:45:00,2026-04-27 13:20:00,target,130.1999969482422,129.5,130.89999389648438,130.89999389648438,0.003098325930082746,0.0046332517645995,0.005376320773037069,0.004876320773037068,2019.456912063729,9.847519690549655,10123.357998283078
2026-04-28,SHB-A.ST,2026-04-28 09:55:00,2026-04-28 17:25:00,close,131.25,130.14999389648438,132.35000610351562,130.9499969482422,0.00694975981841206,0.008451833692673993,-0.0022857375372024036,-0.0027857375372024036,2024.6715996566156,-5.640203675671072,10117.717794607406
2026-04-28,SEB-A.ST,2026-04-28 11:00:00,2026-04-28 13:25:00,stop,179.89999389648438,179.14999389648438,180.64999389648438,179.14999389648438,0.00840807203654026,0.004186436090158896,-0.004168982909646735,-0.004668982909646735,2024.6715996566156,-9.453157096443855,10108.264637510962
2026-04-30,ERIC-B.ST,2026-04-30 10:00:00,2026-04-30 12:15:00,target,107.0999984741211,105.75,108.44999694824219,108.44999694824219,0.005188708035451128,0.011820330969267046,0.012605027949158076,0.012105027949158076,2021.6529275021924,24.472165190911284,10132.736802701873
2026-05-04,SEB-A.ST,2026-05-04 09:40:00,2026-05-04 11:35:00,stop,182.4499969482422,180.4499969482422,184.4499969482422,180.4499969482422,0.015712699773900995,0.008312552094031034,-0.010961907555237516,-0.011461907555237516,2026.5473605403745,-23.228098502824366,10109.508704199048
2026-05-06,ALFA.ST,2026-05-06 09:35:00,2026-05-06 13:50:00,target,559.2000122070312,552.4000244140625,566.0,566.0,0.018362101447472412,0.011947819142365423,0.012160206803520701,0.0116602068035207,2021.9017408398097,23.5757924345907,10133.084496633639
2026-05-06,ATCO-A.ST,2026-05-06 09:35:00,2026-05-06 10:50:00,target,180.4499969482422,177.0,183.89999389648438,183.89999389648438,0.03508771929824572,0.018079078803628246,0.0191188529043409,0.0186188529043409,2021.9017408398097,37.64549109972721,10170.729987733366
2026-05-06,SEB-A.ST,2026-05-06 09:40:00,2026-05-06 10:50:00,target,182.9499969482422,181.5,184.39999389648438,184.39999389648438,0.019932552898989986,0.008264462809917328,0.007925646200761527,0.0074256462007615265,2021.9017408398097,15.01392698018025,10185.743914713546
2026-05-06,SHB-A.ST,2026-05-06 10:35:00,2026-05-06 11:00:00,target,130.8000030517578,129.85000610351562,131.75,131.75,0.006960509475967491,0.007316110154703015,0.007262973440958387,0.006762973440958386,2021.9017408398097,13.67406777352716,10199.417982487073
2026-05-07,ATCO-A.ST,2026-05-07 09:35:00,2026-05-07 10:55:00,stop,188.9499969482422,185.64999389648438,192.25,185.64999389648438,0.05225988700564965,0.017775400809320052,-0.017464954247454978,-0.01796495424745498,2039.8835964974146,-36.646415481209964,10162.771567005864
2026-05-07,ALFA.ST,2026-05-07 09:35:00,2026-05-07 10:35:00,stop,570.4000244140625,564.7999877929688,576.0000610351562,564.7999877929688,0.025604062084620294,0.009915079217647671,-0.009817735591519883,-0.010317735591519883,2039.8835964974146,-21.04697958613896,10141.724587419725
2026-05-11,ERIC-B.ST,2026-05-11 09:55:00,2026-05-11 15:30:00,target,111.4000015258789,109.55000305175781,113.25,113.25,0.0013655123164544314,0.015974440449565197,0.016606808337352952,0.01610680833735295,2028.344917483945,32.67016282795789,10174.394750247682
2026-05-11,SHB-A.ST,2026-05-11 10:10:00,2026-05-11 17:25:00,close,129.5500030517578,128.64999389648438,130.45001220703125,129.64999389648438,0.006614833490393934,0.006995796330916404,0.0007718320522664968,0.00027183205226649675,2028.344917483945,0.5513691616239788,10174.946119409306
2026-05-11,SEB-A.ST,2026-05-11 10:10:00,2026-05-11 15:50:00,target,180.9499969482422,179.9499969482422,181.9499969482422,181.9499969482422,0.0044469320672579915,0.005557099288463041,0.005526388598315446,0.0050263885983154455,2028.344917483945,10.195249766692385,10185.141369175997
2026-05-12,ERIC-B.ST,2026-05-12 09:35:00,2026-05-12 17:25:00,close,116.19999694824219,113.8499984741211,118.54999542236328,114.30000305175781,0.03909093683416187,0.018884510801004728,-0.016351066664232916,-0.016851066664232917,2037.0282738351993,-34.32609923932425,10150.815269936673
2026-05-13,ERIC-B.ST,2026-05-13 10:00:00,2026-05-13 12:55:00,close,116.0,113.8499984741211,118.1500015258789,118.0,0.0043744530765550405,0.023276254382043504,0.01724137931034475,0.01674137931034475,2030.1630539873345,33.987729748649876,10184.802999685322
2026-05-19,ALFA.ST,2026-05-19 09:35:00,2026-05-19 12:35:00,target,545.0,540.2000122070312,549.7999877929688,549.7999877929688,0.015384638287113006,0.007404664771586411,0.008807317051318764,0.008307317051318763,2036.9605999370644,16.921677524721673,10201.724677210044
2026-05-19,ATCO-A.ST,2026-05-19 09:40:00,2026-05-19 15:45:00,stop,173.5500030517578,172.14999389648438,174.95001220703125,172.14999389648438,0.007602357027823414,0.006970736274047429,-0.008066892138606896,-0.008566892138606896,2036.9605999370644,-17.450421750252826,10184.274255459792
2026-05-19,SHB-A.ST,2026-05-19 09:40:00,2026-05-19 17:25:00,close,132.75,131.64999389648438,133.85000610351562,133.0,0.012692260742187544,0.007975716676321465,0.0018832391713747842,0.0013832391713747842,2036.9605999370644,2.8176036923800285,10187.091859152171
2026-05-19,ERIC-B.ST,2026-05-19 09:50:00,2026-05-19 12:00:00,stop,120.30000305175781,119.19999694824219,121.40000915527344,119.19999694824219,0.02127659574468077,0.01006715275469161,-0.009143857652625043,-0.009643857652625043,2036.9605999370644,-19.644158069798756,10167.447701082372
2026-05-20,ERIC-B.ST,2026-05-20 09:35:00,2026-05-20 14:55:00,target,120.80000305175781,119.8499984741211,121.75000762939453,121.75000762939453,0.0012500127156576113,0.007509399560595265,0.007864276106265278,0.007364276106265277,2033.4895402164743,14.975178433356547,10182.422879515729
2026-05-20,SHB-A.ST,2026-05-20 10:45:00,2026-05-20 12:25:00,target,132.8000030517578,132.10000610351562,133.5,133.5,0.006076742034540894,0.005677516770228541,0.005271061236115759,0.004771061236115759,2033.4895402164743,9.701903119373679,10192.124782635103
2026-05-21,SEB-A.ST,2026-05-21 09:35:00,2026-05-21 11:25:00,target,184.75,183.60000610351562,185.89999389648438,185.89999389648438,0.016307420157898544,0.006263583105961423,0.006224594838887043,0.005724594838887043,2038.4249565270206,11.669156985593126,10203.793939620697
2026-05-21,ATCO-A.ST,2026-05-21 09:45:00,2026-05-21 15:50:00,target,175.75,174.10000610351562,177.39999389648438,177.39999389648438,0.022514655576114873,0.00717978148292997,0.009388300975728958,0.008888300975728958,2038.4249565270206,18.118134530049375,10221.912074150747
2026-05-21,SHB-A.ST,2026-05-21 09:45:00,2026-05-21 17:25:00,close,136.3000030517578,134.8000030517578,137.8000030517578,136.1999969482422,0.019252571615794523,0.010014768651067651,-0.0007337204789177321,-0.001233720478917732,2038.4249565270206,-2.514846613604373,10219.397227537142
2026-05-21,ALFA.ST,2026-05-21 09:50:00,2026-05-21 11:05:00,target,546.0,543.5999755859375,548.4000244140625,548.4000244140625,0.009252405207459624,0.005518764044767144,0.0043956491100045625,0.0038956491100045625,2038.4249565270206,7.940988367705577,10227.338215904847
2026-05-22,ERIC-B.ST,2026-05-22 10:20:00,2026-05-22 16:00:00,target,125.4000015258789,123.80000305175781,127.0,127.0,0.02776625306053182,0.013327898673754834,0.012759158330559517,0.012259158330559516,2045.4676431809694,25.07571169779192,10252.413927602638
2026-05-22,SEB-A.ST,2026-05-22 11:00:00,2026-05-22 14:10:00,target,186.25,185.39999389648438,187.10000610351562,187.10000610351562,0.009790523433299558,0.004854418473044575,0.004563791159815533,0.004063791159815533,2045.4676431809694,8.312353326047536,10260.726280928686
2026-05-25,SEB-A.ST,2026-05-25 09:50:00,2026-05-25 13:30:00,target,189.25,187.89999389648438,190.60000610351562,190.60000610351562,0.012119580253014073,0.005854210427072237,0.00713345365133744,0.00663345365133744,2052.1452561857373,13.612810442720084,10274.339091371407
2026-05-25,ATCO-A.ST,2026-05-25 10:45:00,2026-05-25 17:25:00,close,181.35000610351562,179.60000610351562,183.10000610351562,182.5,0.0041899441340782495,0.009465461528227248,0.00634129505255121,0.00584129505255121,2052.1452561857373,11.987185932074182,10286.32627730348
2026-06-01,ATCO-A.ST,2026-06-01 10:10:00,2026-06-01 15:00:00,stop,177.14999389648438,175.4499969482422,178.84999084472656,175.4499969482422,0.0002820251037627397,0.011399259246439364,-0.00959637034611227,-0.010096370346112271,2057.265255460696,-20.770911919320458,10265.55536538416
2026-06-01,ERIC-B.ST,2026-06-01 10:25:00,2026-06-01 17:25:00,close,122.30000305175781,121.1500015258789,123.45000457763672,122.69999694824219,0.030046511862174663,0.00784149348969887,0.003270595964867562,0.002770595964867562,2057.265255460696,5.699850815441639,10271.2552161996
2026-06-02,ERIC-B.ST,2026-06-02 09:55:00,2026-06-02 16:15:00,target,125.19999694824219,123.30000305175781,127.09999084472656,127.09999084472656,0.0184880859196479,0.016626077628747016,0.015175670469623315,0.014675670469623314,2054.2510432399204,30.147511372468987,10301.40272757207
2026-06-03,ALFA.ST,2026-06-03 09:45:00,2026-06-03 16:15:00,target,528.5999755859375,520.2000122070312,536.9999389648438,536.9999389648438,0.012815486574635937,0.012302889713042164,0.015890964371678473,0.015390964371678473,2060.280545514414,31.709704471674634,10333.112432043743
2026-06-03,ATCO-A.ST,2026-06-03 09:55:00,2026-06-03 17:25:00,close,181.60000610351562,180.25,182.95001220703125,182.39999389648438,0.030857107979910703,0.006934812760055475,0.004405218976219372,0.0039052189762193716,2060.280545514414,8.045846682678487,10341.158278726421
2026-06-03,ERIC-B.ST,2026-06-03 10:00:00,2026-06-03 12:05:00,stop,128.35000610351562,127.44999694824219,129.25001525878906,127.44999694824219,0.03186772630003465,0.00627699545636462,-0.0070121473507961385,-0.007512147350796139,2060.280545514414,-15.477131041882929,10325.681147684538
2026-06-04,ALFA.ST,2026-06-04 09:35:00,2026-06-04 17:25:00,close,544.4000244140625,538.2000122070312,550.6000366210938,542.2000122070312,0.03220868407682098,0.009661858210866958,-0.00404116845769642,-0.004541168457696421,2065.1362295369076,-9.37813150641912,10316.303016178119
2026-06-04,ATCO-A.ST,2026-06-04 09:35:00,2026-06-04 10:35:00,stop,183.5,181.89999389648438,185.10000610351562,181.89999389648438,0.011640832453246208,0.008796075630580491,-0.008719379310711872,-0.009219379310711873,2065.1362295369076,-19.039274228394092,10297.263741949724
2026-06-05,ALFA.ST,2026-06-05 09:35:00,2026-06-05 12:55:00,close,542.7999877929688,538.4000244140625,547.199951171875,546.4000244140625,0.005200571445025393,0.007429420168309164,0.006632344697964143,0.006132344697964143,2059.4527483899446,12.629274142296758,10309.89301609202
2026-06-09,SHB-A.ST,2026-06-09 09:40:00,2026-06-09 17:20:00,stop,134.89999389648438,134.10000610351562,135.69998168945312,134.10000610351562,0.005999158277861127,0.004847083272931485,-0.005930228533461812,-0.0064302285334618126,2061.9786032184043,-13.258993649802717,10296.634022442218
2026-06-10,SHB-A.ST,2026-06-10 09:35:00,2026-06-10 10:05:00,target,135.0,134.4499969482422,135.5500030517578,135.5500030517578,0.006336236617137114,0.005206373849987234,0.0040740966796875,0.0035740966796875,2059.3268044884435,7.360233094313616,10303.994255536532
2026-06-11,SEB-A.ST,2026-06-11 09:35:00,2026-06-11 12:00:00,target,184.14999389648438,183.1999969482422,185.09999084472656,185.09999084472656,0.004657567690496522,0.005185572947965511,0.005158821502737609,0.004658821502737609,2060.7988511073063,9.600894000355678,10313.595149536888
2026-06-11,ATCO-A.ST,2026-06-11 09:40:00,2026-06-11 17:25:00,close,181.14999389648438,179.3000030517578,182.99998474121094,181.5500030517578,0.0019514403836962124,0.009202419790300231,0.002208165436108356,0.0017081654361083558,2060.7988511073063,3.5201853682333106,10317.115334905122
2026-06-12,SHB-A.ST,2026-06-12 09:35:00,2026-06-12 11:50:00,target,136.85000610351562,135.8000030517578,137.90000915527344,137.90000915527344,0.012639382514811892,0.007363770084886312,0.00767265622891955,0.0071726562289195495,2063.4230669810245,14.800224314277726,10331.9155592194
2026-06-12,SEB-A.ST,2026-06-12 09:35:00,2026-06-12 11:05:00,target,187.35000610351562,185.5,189.20001220703125,189.20001220703125,0.011726173029252829,0.008086253369272267,0.009874598576172122,0.009374598576172122,2063.4230669810245,19.343762945761025,10351.25932216516
2026-06-12,ALFA.ST,2026-06-12 09:55:00,2026-06-12 12:15:00,stop,534.0,530.0,538.0,530.0,0.0015088415212189954,0.008301932856721761,-0.0074906367041198685,-0.007990636704119869,2063.4230669810245,-16.488064095146164,10334.771258070014
2026-06-12,ATCO-A.ST,2026-06-12 09:55:00,2026-06-12 10:30:00,target,186.85000610351562,185.0,188.70001220703125,188.70001220703125,0.02949361792857652,0.012972939980996578,0.009901022440912843,0.009401022440912843,2063.4230669810245,19.398286557785816,10354.169544627799
2026-06-12,ERIC-B.ST,2026-06-12 10:25:00,2026-06-12 12:35:00,stop,115.1500015258789,114.1500015258789,116.1500015258789,114.1500015258789,0.0356016645902153,0.009198382902563917,-0.008684324678669308,-0.009184324678669309,2063.4230669810245,-18.951147396609336,10335.21839723119
2026-06-16,SEB-A.ST,2026-06-16 09:55:00,2026-06-16 11:10:00,stop,193.5,192.75,194.25,192.75,0.012558837361754671,0.0038910505836575737,-0.003875968992248069,-0.004375968992248069,2067.043679446238,-9.045319046879095,10326.17307818431
2026-06-17,ALFA.ST,2026-06-17 09:35:00,2026-06-17 12:45:00,target,547.4000244140625,542.7999877929688,552.0000610351562,552.0000610351562,0.025254476122553493,0.007737679258447594,0.00840342786980619,0.00790342786980619,2065.234615636862,16.32243281891285,10342.495511003224
2026-06-17,ATCO-A.ST,2026-06-17 09:40:00,2026-06-17 16:25:00,target,193.9499969482422,192.0500030517578,195.84999084472656,195.84999084472656,0.01525509628287569,0.010153589780035777,0.009796307947307792,0.009296307947307791,2065.234615636862,19.199056970400115,10361.694567973624
2026-06-18,ALFA.ST,2026-06-18 09:55:00,2026-06-18 12:55:00,close,555.7999877929688,549.7999877929688,561.7999877929688,554.7999877929688,0.011397081262925157,0.011640641244380134,-0.0017992083878427545,-0.0022992083878427545,2072.3389135947245,-4.764739012589932,10356.929828961034
2026-06-25,ATCO-A.ST,2026-06-25 09:35:00,2026-06-25 17:25:00,close,194.35000610351562,192.0,196.70001220703125,194.6999969482422,0.004184116446269481,0.01171875,0.00180082754687505,0.00130082754687505,2071.3859657922067,2.6945159245128827,10359.624344885548
2026-06-26,SHB-A.ST,2026-06-26 09:35:00,2026-06-26 17:25:00,close,141.3000030517578,140.5,142.10000610351562,141.60000610351562,0.002496477254880558,0.0056939718986321886,0.0021231638023950783,0.0016231638023950783,2071.9248689771093,3.363073448605809,10362.987418334153
2026-06-30,ATCO-A.ST,2026-06-30 09:35:00,2026-06-30 12:40:00,target,194.9499969482422,193.85000610351562,196.04998779296875,196.04998779296875,0.024525283474651438,0.005932390303203139,0.005642425554992947,0.0051424255549929465,2072.5974836668306,10.658178265222386,10373.645596599375
2026-06-30,ALFA.ST,2026-06-30 09:40:00,2026-06-30 12:50:00,target,570.5999755859375,567.0,574.199951171875,574.199951171875,0.01355696923309746,0.006701918506117677,0.0063091057482798085,0.005809105748279808,2072.5974836668306,12.039937956239251,10385.685534555614
2026-06-30,SEB-A.ST,2026-06-30 10:00:00,2026-06-30 12:50:00,target,191.14999389648438,189.89999389648438,192.39999389648438,192.39999389648438,0.0002618646376379985,0.006319179808322639,0.006539367198080681,0.006039367198080681,2072.5974836668306,12.517177257682016,10398.202711813296
2026-06-30,SHB-A.ST,2026-06-30 10:10:00,2026-06-30 15:55:00,target,141.89999389648438,141.14999389648438,142.64999389648438,142.64999389648438,0.0017655366470623601,0.00531349651031543,0.005285412489496766,0.004785412489496765,2072.5974836668306,9.91823388403882,10408.120945697334
2026-07-01,SEB-A.ST,2026-07-01 09:55:00,2026-07-01 12:40:00,stop,192.9499969482422,191.8000030517578,194.09999084472656,191.8000030517578,0.009947612023478491,0.0057350929469470735,-0.0059600617500545905,-0.006460061750054591,2081.6241891394666,-13.44742080224827,10394.673524895086
