date,ticker,entry_time,exit_time,exit_reason,entry_price,stop_price,target_price,exit_price,gap,opening_range_pct,gross_return,net_return,position_size_sek,pnl_sek,equity_after_trade
2026-05-11,SEB-A.ST,2026-05-11 10:10:00,2026-05-11 15:50:00,target,180.9499969482422,179.9499969482422,181.9499969482422,181.9499969482422,0.0044469320672579915,0.005557099288463041,0.005526388598315446,0.0050263885983154455,3401.4435508157135,17.096977081633707,10277.138650253177
2026-05-12,ERIC-B.ST,2026-05-12 09:35:00,2026-05-12 17:25:00,close,116.19999694824219,113.8499984741211,118.54999542236328,114.30000305175781,0.03909093683416187,0.018884510801004728,-0.016351066664232916,-0.016851066664232917,3425.7128834177256,-57.72691617099366,10219.411734082183
2026-05-13,ERIC-B.ST,2026-05-13 10:00:00,2026-05-13 12:55:00,close,116.0,113.8499984741211,118.1500015258789,118.0,0.0043744530765550405,0.023276254382043504,0.01724137931034475,0.01674137931034475,3406.4705780273944,57.02901605628594,10276.440750138469
2026-05-19,ALFA.ST,2026-05-19 09:35:00,2026-05-19 12:35:00,target,545.0,540.2000122070312,549.7999877929688,549.7999877929688,0.015384638287113006,0.007404664771586411,0.008807317051318764,0.008307317051318763,3425.480250046156,28.456550490164094,10304.897300628632
2026-05-19,ATCO-A.ST,2026-05-19 09:40:00,2026-05-19 15:45:00,stop,173.5500030517578,172.14999389648438,174.95001220703125,172.14999389648438,0.007602357027823414,0.006970736274047429,-0.008066892138606896,-0.008566892138606896,3425.480250046156,-29.3457198250736,10275.551580803558
2026-05-19,SHB-A.ST,2026-05-19 09:40:00,2026-05-19 17:25:00,close,132.75,131.64999389648438,133.85000610351562,133.0,0.012692260742187544,0.007975716676321465,0.0018832391713747842,0.0013832391713747842,3425.480250046156,4.738258462634533,10280.289839266192
2026-05-20,ERIC-B.ST,2026-05-20 09:35:00,2026-05-20 14:55:00,target,120.80000305175781,119.8499984741211,121.75000762939453,121.75000762939453,0.0012500127156576113,0.007509399560595265,0.007864276106265278,0.007364276106265277,3426.7632797553974,25.23563094292991,10305.525470209122
2026-05-20,SHB-A.ST,2026-05-20 10:45:00,2026-05-20 12:25:00,target,132.8000030517578,132.10000610351562,133.5,133.5,0.006076742034540894,0.005677516770228541,0.005271061236115759,0.004771061236115759,3426.7632797553974,16.34929744938588,10321.874767658508
2026-05-21,SEB-A.ST,2026-05-21 09:35:00,2026-05-21 11:25:00,target,184.75,183.60000610351562,185.89999389648438,185.89999389648438,0.016307420157898544,0.006263583105961423,0.006224594838887043,0.005724594838887043,3440.624922552836,19.696183674192095,10341.5709513327
2026-05-21,ATCO-A.ST,2026-05-21 09:45:00,2026-05-21 15:50:00,target,175.75,174.10000610351562,177.39999389648438,177.39999389648438,0.022514655576114873,0.00717978148292997,0.009388300975728958,0.008888300975728958,3440.624922552836,30.58130985624374,10372.152261188943
2026-05-21,SHB-A.ST,2026-05-21 09:45:00,2026-05-21 17:25:00,close,136.3000030517578,134.8000030517578,137.8000030517578,136.1999969482422,0.019252571615794523,0.010014768651067651,-0.0007337204789177321,-0.001233720478917732,3440.624922552836,-4.244769427228169,10367.907491761714
2026-05-22,ERIC-B.ST,2026-05-22 10:20:00,2026-05-22 16:00:00,target,125.4000015258789,123.80000305175781,127.0,127.0,0.02776625306053182,0.013327898673754834,0.012759158330559517,0.012259158330559516,3455.9691639205716,42.367273166033684,10410.274764927748
2026-05-22,SEB-A.ST,2026-05-22 11:00:00,2026-05-22 14:10:00,target,186.25,185.39999389648438,187.10000610351562,187.10000610351562,0.009790523433299558,0.004854418473044575,0.004563791159815533,0.004063791159815533,3455.9691639205716,14.044336936935498,10424.319101864683
2026-05-25,SEB-A.ST,2026-05-25 09:50:00,2026-05-25 13:30:00,target,189.25,187.89999389648438,190.60000610351562,190.60000610351562,0.012119580253014073,0.005854210427072237,0.00713345365133744,0.00663345365133744,3474.7730339548943,23.049745869656967,10447.36884773434
2026-05-25,ATCO-A.ST,2026-05-25 10:45:00,2026-05-25 17:25:00,close,181.35000610351562,179.60000610351562,183.10000610351562,182.5,0.0041899441340782495,0.009465461528227248,0.00634129505255121,0.00584129505255121,3474.7730339548943,20.29717453197908,10467.66602226632
2026-06-01,ATCO-A.ST,2026-06-01 10:10:00,2026-06-01 15:00:00,stop,177.14999389648438,175.4499969482422,178.84999084472656,175.4499969482422,0.0002820251037627397,0.011399259246439364,-0.00959637034611227,-0.010096370346112271,3489.2220074221063,-35.228477606738885,10432.43754465958
2026-06-01,ERIC-B.ST,2026-06-01 10:25:00,2026-06-01 17:25:00,close,122.30000305175781,121.1500015258789,123.45000457763672,122.69999694824219,0.030046511862174663,0.00784149348969887,0.003270595964867562,0.002770595964867562,3489.2220074221063,9.667224414290782,10442.10476907387
2026-06-02,ERIC-B.ST,2026-06-02 09:55:00,2026-06-02 16:15:00,target,125.19999694824219,123.30000305175781,127.09999084472656,127.09999084472656,0.0184880859196479,0.016626077628747016,0.015175670469623315,0.014675670469623314,3480.7015896912903,51.081629533403394,10493.186398607273
2026-06-03,ALFA.ST,2026-06-03 09:45:00,2026-06-03 16:15:00,target,528.5999755859375,520.2000122070312,536.9999389648438,536.9999389648438,0.012815486574635937,0.012302889713042164,0.015890964371678473,0.015390964371678473,3497.728799535758,53.83341933544856,10547.019817942723
2026-06-03,ATCO-A.ST,2026-06-03 09:55:00,2026-06-03 17:25:00,close,181.60000610351562,180.25,182.95001220703125,182.39999389648438,0.030857107979910703,0.006934812760055475,0.004405218976219372,0.0039052189762193716,3497.728799535758,13.659396881616043,10560.679214824338
2026-06-03,ERIC-B.ST,2026-06-03 10:00:00,2026-06-03 12:05:00,stop,128.35000610351562,127.44999694824219,129.25001525878906,127.44999694824219,0.03186772630003465,0.00627699545636462,-0.0070121473507961385,-0.007512147350796139,3497.728799535758,-26.275454135235904,10534.403760689103
2026-06-04,ALFA.ST,2026-06-04 09:35:00,2026-06-04 17:25:00,close,544.4000244140625,538.2000122070312,550.6000366210938,542.2000122070312,0.03220868407682098,0.009661858210866958,-0.00404116845769642,-0.004541168457696421,3511.467920229701,-15.94616735955997,10518.457593329544
2026-06-04,ATCO-A.ST,2026-06-04 09:35:00,2026-06-04 10:35:00,stop,183.5,181.89999389648438,185.10000610351562,181.89999389648438,0.011640832453246208,0.008796075630580491,-0.008719379310711872,-0.009219379310711873,3511.467920229701,-32.37355469399416,10486.08403863555
2026-06-05,ALFA.ST,2026-06-05 09:35:00,2026-06-05 12:55:00,close,542.7999877929688,538.4000244140625,547.199951171875,546.4000244140625,0.005200571445025393,0.007429420168309164,0.006632344697964143,0.006132344697964143,3495.36134621185,21.434760618911046,10507.518799254462
2026-06-09,SHB-A.ST,2026-06-09 09:40:00,2026-06-09 17:20:00,stop,134.89999389648438,134.10000610351562,135.69998168945312,134.10000610351562,0.005999158277861127,0.004847083272931485,-0.005930228533461812,-0.0064302285334618126,3502.5062664181537,-22.521915732950813,10484.996883521511
2026-06-10,SHB-A.ST,2026-06-10 09:35:00,2026-06-10 10:05:00,target,135.0,134.4499969482422,135.5500030517578,135.5500030517578,0.006336236617137114,0.005206373849987234,0.0040740966796875,0.0035740966796875,3494.998961173837,12.491464182642673,10497.488347704155
2026-06-11,SEB-A.ST,2026-06-11 09:35:00,2026-06-11 12:00:00,target,184.14999389648438,183.1999969482422,185.09999084472656,185.09999084472656,0.004657567690496522,0.005185572947965511,0.005158821502737609,0.004658821502737609,3499.1627825680516,16.301974813007202,10513.790322517161
2026-06-11,ATCO-A.ST,2026-06-11 09:40:00,2026-06-11 17:25:00,close,181.14999389648438,179.3000030517578,182.99998474121094,181.5500030517578,0.0019514403836962124,0.009202419790300231,0.002208165436108356,0.0017081654361083558,3499.1627825680516,5.977148920499483,10519.76747143766
2026-06-12,SHB-A.ST,2026-06-12 09:35:00,2026-06-12 11:50:00,target,136.85000610351562,135.8000030517578,137.90000915527344,137.90000915527344,0.012639382514811892,0.007363770084886312,0.00767265622891955,0.0071726562289195495,3506.589157145887,25.1515585602642,10544.919029997925
2026-06-12,SEB-A.ST,2026-06-12 09:35:00,2026-06-12 11:05:00,target,187.35000610351562,185.5,189.20001220703125,189.20001220703125,0.011726173029252829,0.008086253369272267,0.009874598576172122,0.009374598576172122,3506.589157145887,32.87286571980043,10577.791895717726
2026-06-12,ALFA.ST,2026-06-12 09:55:00,2026-06-12 12:15:00,stop,534.0,530.0,538.0,530.0,0.0015088415212189954,0.008301932856721761,-0.0074906367041198685,-0.007990636704119869,3506.589157145887,-28.019880025358677,10549.772015692368
2026-06-16,SEB-A.ST,2026-06-16 09:55:00,2026-06-16 11:10:00,stop,193.5,192.75,194.25,192.75,0.012558837361754671,0.0038910505836575737,-0.003875968992248069,-0.004375968992248069,3516.590671897456,-15.388491738652071,10534.383523953717
2026-06-17,ALFA.ST,2026-06-17 09:35:00,2026-06-17 12:45:00,target,547.4000244140625,542.7999877929688,552.0000610351562,552.0000610351562,0.025254476122553493,0.007737679258447594,0.00840342786980619,0.00790342786980619,3511.4611746512387,27.75258011148098,10562.136104065197
2026-06-17,ATCO-A.ST,2026-06-17 09:40:00,2026-06-17 16:25:00,target,193.9499969482422,192.0500030517578,195.84999084472656,195.84999084472656,0.01525509628287569,0.010153589780035777,0.009796307947307792,0.009296307947307791,3511.4611746512387,32.64362442457306,10594.77972848977
2026-06-18,ALFA.ST,2026-06-18 09:55:00,2026-06-18 12:55:00,close,555.7999877929688,549.7999877929688,561.7999877929688,554.7999877929688,0.011397081262925157,0.011640641244380134,-0.0017992083878427545,-0.0022992083878427545,3531.5932428299234,-8.119868806363353,10586.659859683406
2026-06-25,ATCO-A.ST,2026-06-25 09:35:00,2026-06-25 17:25:00,close,194.35000610351562,192.0,196.70001220703125,194.6999969482422,0.004184116446269481,0.01171875,0.00180082754687505,0.00130082754687505,3528.886619894469,4.590472924957509,10591.250332608364
2026-06-26,SHB-A.ST,2026-06-26 09:35:00,2026-06-26 17:25:00,close,141.3000030517578,140.5,142.10000610351562,141.60000610351562,0.002496477254880558,0.0056939718986321886,0.0021231638023950783,0.0016231638023950783,3530.4167775361216,5.73044472066491,10596.980777329029
2026-06-30,ATCO-A.ST,2026-06-30 09:35:00,2026-06-30 12:40:00,target,194.9499969482422,193.85000610351562,196.04998779296875,196.04998779296875,0.024525283474651438,0.005932390303203139,0.005642425554992947,0.0051424255549929465,3532.3269257763427,18.164728251701938,10615.145505580731
2026-06-30,ALFA.ST,2026-06-30 09:40:00,2026-06-30 12:50:00,target,570.5999755859375,567.0,574.199951171875,574.199951171875,0.01355696923309746,0.006701918506117677,0.0063091057482798085,0.005809105748279808,3532.3269257763427,20.519660649330895,10635.665166230061
2026-06-30,SEB-A.ST,2026-06-30 10:00:00,2026-06-30 12:50:00,target,191.14999389648438,189.89999389648438,192.39999389648438,192.39999389648438,0.0002618646376379985,0.006319179808322639,0.006539367198080681,0.006039367198080681,3532.3269257763427,21.333019368430815,10656.998185598492
2026-07-01,SEB-A.ST,2026-07-01 09:55:00,2026-07-01 12:40:00,stop,192.9499969482422,191.8000030517578,194.09999084472656,191.8000030517578,0.009947612023478491,0.0057350929469470735,-0.0059600617500545905,-0.006460061750054591,3552.3327285328305,-22.948288783061997,10634.04989681543
