date,ticker,entry_time,exit_time,exit_reason,entry_price,stop_price,target_price,exit_price,gap,opening_range_pct,gross_return,net_return,position_size_sek,pnl_sek,equity_after_trade
2026-05-12,ERIC-B.ST,2026-05-12 09:35:00,2026-05-12 17:25:00,close,116.19999694824219,113.8499984741211,118.54999542236328,114.30000305175781,0.03909093683416187,0.018884510801004728,-0.016351066664232916,-0.016851066664232917,5175.4667911744755,-87.21213591660471,10263.721446432346
2026-05-13,ERIC-B.ST,2026-05-13 10:00:00,2026-05-13 12:55:00,close,116.0,113.8499984741211,118.1500015258789,118.0,0.0043744530765550405,0.023276254382043504,0.01724137931034475,0.01674137931034475,5131.860723216173,85.91442693522208,10349.635873367568
2026-05-19,ALFA.ST,2026-05-19 09:35:00,2026-05-19 12:35:00,target,545.0,540.2000122070312,549.7999877929688,549.7999877929688,0.015384638287113006,0.007404664771586411,0.008807317051318764,0.008307317051318763,5174.817936683784,42.988853282883376,10392.62472665045
2026-05-19,ATCO-A.ST,2026-05-19 09:40:00,2026-05-19 15:45:00,stop,173.5500030517578,172.14999389648438,174.95001220703125,172.14999389648438,0.007602357027823414,0.006970736274047429,-0.008066892138606896,-0.008566892138606896,5174.817936683784,-44.33210710049827,10348.292619549953
2026-05-20,ERIC-B.ST,2026-05-20 09:35:00,2026-05-20 14:55:00,target,120.80000305175781,119.8499984741211,121.75000762939453,121.75000762939453,0.0012500127156576113,0.007509399560595265,0.007864276106265278,0.007364276106265277,5174.1463097749765,38.10384203939652,10386.39646158935
2026-05-20,SHB-A.ST,2026-05-20 10:45:00,2026-05-20 12:25:00,target,132.8000030517578,132.10000610351562,133.5,133.5,0.006076742034540894,0.005677516770228541,0.005271061236115759,0.004771061236115759,5174.1463097749765,24.686168888558793,10411.082630477908
2026-05-21,SEB-A.ST,2026-05-21 09:35:00,2026-05-21 11:25:00,target,184.75,183.60000610351562,185.89999389648438,185.89999389648438,0.016307420157898544,0.006263583105961423,0.006224594838887043,0.005724594838887043,5205.541315238954,29.799614946830182,10440.882245424738
2026-05-21,ATCO-A.ST,2026-05-21 09:45:00,2026-05-21 15:50:00,target,175.75,174.10000610351562,177.39999389648438,177.39999389648438,0.022514655576114873,0.00717978148292997,0.009388300975728958,0.008888300975728958,5205.541315238954,46.268417951435794,10487.150663376175
2026-05-22,ERIC-B.ST,2026-05-22 10:20:00,2026-05-22 16:00:00,target,125.4000015258789,123.80000305175781,127.0,127.0,0.02776625306053182,0.013327898673754834,0.012759158330559517,0.012259158330559516,5243.575331688087,64.2818202093804,10551.432483585555
2026-05-22,SEB-A.ST,2026-05-22 11:00:00,2026-05-22 14:10:00,target,186.25,185.39999389648438,187.10000610351562,187.10000610351562,0.009790523433299558,0.004854418473044575,0.004563791159815533,0.004063791159815533,5243.575331688087,21.30879507874085,10572.741278664296
2026-05-25,SEB-A.ST,2026-05-25 09:50:00,2026-05-25 13:30:00,target,189.25,187.89999389648438,190.60000610351562,190.60000610351562,0.012119580253014073,0.005854210427072237,0.00713345365133744,0.00663345365133744,5286.370639332148,35.06689461980088,10607.808173284096
2026-05-25,ATCO-A.ST,2026-05-25 10:45:00,2026-05-25 17:25:00,close,181.35000610351562,179.60000610351562,183.10000610351562,182.5,0.0041899441340782495,0.009465461528227248,0.00634129505255121,0.00584129505255121,5286.370639332148,30.879250661482853,10638.68742394558
2026-06-01,ATCO-A.ST,2026-06-01 10:10:00,2026-06-01 15:00:00,stop,177.14999389648438,175.4499969482422,178.84999084472656,175.4499969482422,0.0002820251037627397,0.011399259246439364,-0.00959637034611227,-0.010096370346112271,5319.34371197279,-53.70606411434085,10584.981359831238
2026-06-01,ERIC-B.ST,2026-06-01 10:25:00,2026-06-01 17:25:00,close,122.30000305175781,121.1500015258789,123.45000457763672,122.69999694824219,0.030046511862174663,0.00784149348969887,0.003270595964867562,0.002770595964867562,5319.34371197279,14.73775222413545,10599.719112055373
2026-06-02,ERIC-B.ST,2026-06-02 09:55:00,2026-06-02 16:15:00,target,125.19999694824219,123.30000305175781,127.09999084472656,127.09999084472656,0.0184880859196479,0.016626077628747016,0.015175670469623315,0.014675670469623314,5299.859556027686,77.77899237954644,10677.498104434919
2026-06-03,ALFA.ST,2026-06-03 09:45:00,2026-06-03 16:15:00,target,528.5999755859375,520.2000122070312,536.9999389648438,536.9999389648438,0.012815486574635937,0.012302889713042164,0.015890964371678473,0.015390964371678473,5338.749052217459,82.16849645201113,10759.66660088693
2026-06-03,ATCO-A.ST,2026-06-03 09:55:00,2026-06-03 17:25:00,close,181.60000610351562,180.25,182.95001220703125,182.39999389648438,0.030857107979910703,0.006934812760055475,0.004405218976219372,0.0039052189762193716,5338.749052217459,20.84898410799281,10780.515584994924
2026-06-04,ALFA.ST,2026-06-04 09:35:00,2026-06-04 17:25:00,close,544.4000244140625,538.2000122070312,550.6000366210938,542.2000122070312,0.03220868407682098,0.009661858210866958,-0.00404116845769642,-0.004541168457696421,5390.257792497462,-24.478068666141812,10756.037516328783
2026-06-04,ATCO-A.ST,2026-06-04 09:35:00,2026-06-04 10:35:00,stop,183.5,181.89999389648438,185.10000610351562,181.89999389648438,0.011640832453246208,0.008796075630580491,-0.008719379310711872,-0.009219379310711873,5390.257792497462,-49.694831171554554,10706.342685157228
2026-06-05,ALFA.ST,2026-06-05 09:35:00,2026-06-05 12:55:00,close,542.7999877929688,538.4000244140625,547.199951171875,546.4000244140625,0.005200571445025393,0.007429420168309164,0.006632344697964143,0.006132344697964143,5353.171342578614,32.827491899955554,10739.170177057184
2026-06-09,SHB-A.ST,2026-06-09 09:40:00,2026-06-09 17:20:00,stop,134.89999389648438,134.10000610351562,135.69998168945312,134.10000610351562,0.005999158277861127,0.004847083272931485,-0.005930228533461812,-0.0064302285334618126,5369.585088528592,-34.52765924910762,10704.642517808075
2026-06-10,SHB-A.ST,2026-06-10 09:35:00,2026-06-10 10:05:00,target,135.0,134.4499969482422,135.5500030517578,135.5500030517578,0.006336236617137114,0.005206373849987234,0.0040740966796875,0.0035740966796875,5352.321258904038,19.129713640069742,10723.772231448145
2026-06-11,SEB-A.ST,2026-06-11 09:35:00,2026-06-11 12:00:00,target,184.14999389648438,183.1999969482422,185.09999084472656,185.09999084472656,0.004657567690496522,0.005185572947965511,0.005158821502737609,0.004658821502737609,5361.886115724073,24.980070331165546,10748.75230177931
2026-06-11,ATCO-A.ST,2026-06-11 09:40:00,2026-06-11 17:25:00,close,181.14999389648438,179.3000030517578,182.99998474121094,181.5500030517578,0.0019514403836962124,0.009202419790300231,0.002208165436108356,0.0017081654361083558,5361.886115724073,9.158988535229149,10757.91129031454
2026-06-12,SHB-A.ST,2026-06-12 09:35:00,2026-06-12 11:50:00,target,136.85000610351562,135.8000030517578,137.90000915527344,137.90000915527344,0.012639382514811892,0.007363770084886312,0.00767265622891955,0.0071726562289195495,5378.95564515727,38.581399713319264,10796.492690027859
2026-06-12,SEB-A.ST,2026-06-12 09:35:00,2026-06-12 11:05:00,target,187.35000610351562,185.5,189.20001220703125,189.20001220703125,0.011726173029252829,0.008086253369272267,0.009874598576172122,0.009374598576172122,5378.95564515727,50.425549932384335,10846.918239960243
2026-06-16,SEB-A.ST,2026-06-16 09:55:00,2026-06-16 11:10:00,stop,193.5,192.75,194.25,192.75,0.012558837361754671,0.0038910505836575737,-0.003875968992248069,-0.004375968992248069,5423.459119980122,-23.732888939758013,10823.185351020486
2026-06-17,ALFA.ST,2026-06-17 09:35:00,2026-06-17 12:45:00,target,547.4000244140625,542.7999877929688,552.0000610351562,552.0000610351562,0.025254476122553493,0.007737679258447594,0.00840342786980619,0.00790342786980619,5411.592675510243,42.7701323716667,10865.955483392152
2026-06-17,ATCO-A.ST,2026-06-17 09:40:00,2026-06-17 16:25:00,target,193.9499969482422,192.0500030517578,195.84999084472656,195.84999084472656,0.01525509628287569,0.010153589780035777,0.009796307947307792,0.009296307947307791,5411.592675510243,50.3078319969385,10916.263315389091
2026-06-18,ALFA.ST,2026-06-18 09:55:00,2026-06-18 12:55:00,close,555.7999877929688,549.7999877929688,561.7999877929688,554.7999877929688,0.011397081262925157,0.011640641244380134,-0.0017992083878427545,-0.0022992083878427545,5458.1316576945455,-12.549382089321377,10903.71393329977
2026-06-25,ATCO-A.ST,2026-06-25 09:35:00,2026-06-25 17:25:00,close,194.35000610351562,192.0,196.70001220703125,194.6999969482422,0.004184116446269481,0.01171875,0.00180082754687505,0.00130082754687505,5451.856966649885,7.091925723840822,10910.80585902361
2026-06-26,SHB-A.ST,2026-06-26 09:35:00,2026-06-26 17:25:00,close,141.3000030517578,140.5,142.10000610351562,141.60000610351562,0.002496477254880558,0.0056939718986321886,0.0021231638023950783,0.0016231638023950783,5455.402929511805,8.855012562663632,10919.660871586275
2026-06-30,ATCO-A.ST,2026-06-30 09:35:00,2026-06-30 12:40:00,target,194.9499969482422,193.85000610351562,196.04998779296875,196.04998779296875,0.024525283474651438,0.005932390303203139,0.005642425554992947,0.0051424255549929465,5459.830435793137,28.076771558950906,10947.737643145227
2026-06-30,ALFA.ST,2026-06-30 09:40:00,2026-06-30 12:50:00,target,570.5999755859375,567.0,574.199951171875,574.199951171875,0.01355696923309746,0.006701918506117677,0.0063091057482798085,0.005809105748279808,5459.830435793137,31.716732369198965,10979.454375514426
2026-07-01,SEB-A.ST,2026-07-01 09:55:00,2026-07-01 12:40:00,stop,192.9499969482422,191.8000030517578,194.09999084472656,191.8000030517578,0.009947612023478491,0.0057350929469470735,-0.0059600617500545905,-0.006460061750054591,5489.727187757213,-35.46397662386513,10943.99039889056
