date,ticker,entry_time,exit_time,exit_reason,entry_price,stop_price,target_price,exit_price,gap,opening_range_pct,gross_return,net_return,position_size_sek,pnl_sek,equity_after_trade
2026-05-19,ALFA.ST,2026-05-19 09:35:00,2026-05-19 12:35:00,target,545.0,540.2000122070312,549.7999877929688,549.7999877929688,0.015384638287113006,0.007404664771586411,0.008807317051318764,0.008307317051318763,10397.801539164973,86.37783402253366,10484.179373187508
2026-05-20,ERIC-B.ST,2026-05-20 09:35:00,2026-05-20 14:55:00,target,120.80000305175781,119.8499984741211,121.75000762939453,121.75000762939453,0.0012500127156576113,0.007509399560595265,0.007864276106265278,0.007364276106265277,10484.179373187508,77.20839165176403,10561.387764839272
2026-05-21,SEB-A.ST,2026-05-21 09:35:00,2026-05-21 11:25:00,target,184.75,183.60000610351562,185.89999389648438,185.89999389648438,0.016307420157898544,0.006263583105961423,0.006224594838887043,0.005724594838887043,10561.387764839272,60.459665890083656,10621.847430729355
2026-05-22,ERIC-B.ST,2026-05-22 10:20:00,2026-05-22 16:00:00,target,125.4000015258789,123.80000305175781,127.0,127.0,0.02776625306053182,0.013327898673754834,0.012759158330559517,0.012259158330559516,10621.847430729355,130.21490941635795,10752.062340145712
2026-05-25,SEB-A.ST,2026-05-25 09:50:00,2026-05-25 13:30:00,target,189.25,187.89999389648438,190.60000610351562,190.60000610351562,0.012119580253014073,0.005854210427072237,0.00713345365133744,0.00663345365133744,10752.062340145712,71.32330718964735,10823.385647335359
2026-06-01,ATCO-A.ST,2026-06-01 10:10:00,2026-06-01 15:00:00,stop,177.14999389648438,175.4499969482422,178.84999084472656,175.4499969482422,0.0002820251037627397,0.011399259246439364,-0.00959637034611227,-0.010096370346112271,10823.385647335359,-109.27690989429388,10714.108737441065
2026-06-02,ERIC-B.ST,2026-06-02 09:55:00,2026-06-02 16:15:00,target,125.19999694824219,123.30000305175781,127.09999084472656,127.09999084472656,0.0184880859196479,0.016626077628747016,0.015175670469623315,0.014675670469623314,10714.108737441065,157.23672920639697,10871.345466647463
2026-06-03,ALFA.ST,2026-06-03 09:45:00,2026-06-03 16:15:00,target,528.5999755859375,520.2000122070312,536.9999389648438,536.9999389648438,0.012815486574635937,0.012302889713042164,0.015890964371678473,0.015390964371678473,10871.345466647463,167.3204907493794,11038.665957396843
2026-06-04,ALFA.ST,2026-06-04 09:35:00,2026-06-04 17:25:00,close,544.4000244140625,538.2000122070312,550.6000366210938,542.2000122070312,0.03220868407682098,0.009661858210866958,-0.00404116845769642,-0.004541168457696421,11038.665957396843,-50.1284416607778,10988.537515736065
2026-06-05,ALFA.ST,2026-06-05 09:35:00,2026-06-05 12:55:00,close,542.7999877929688,538.4000244140625,547.199951171875,546.4000244140625,0.005200571445025393,0.007429420168309164,0.006632344697964143,0.006132344697964143,10988.537515736065,67.38549977300413,11055.92301550907
2026-06-09,SHB-A.ST,2026-06-09 09:40:00,2026-06-09 17:20:00,stop,134.89999389648438,134.10000610351562,135.69998168945312,134.10000610351562,0.005999158277861127,0.004847083272931485,-0.005930228533461812,-0.0064302285334618126,11055.92301550907,-71.0921116380836,10984.830903870987
2026-06-10,SHB-A.ST,2026-06-10 09:35:00,2026-06-10 10:05:00,target,135.0,134.4499969482422,135.5500030517578,135.5500030517578,0.006336236617137114,0.005206373849987234,0.0040740966796875,0.0035740966796875,10984.830903870987,39.26084766045393,11024.091751531441
2026-06-11,SEB-A.ST,2026-06-11 09:35:00,2026-06-11 12:00:00,target,184.14999389648438,183.1999969482422,185.09999084472656,185.09999084472656,0.004657567690496522,0.005185572947965511,0.005158821502737609,0.004658821502737609,11024.091751531441,51.35927570018699,11075.451027231627
2026-06-12,SHB-A.ST,2026-06-12 09:35:00,2026-06-12 11:50:00,target,136.85000610351562,135.8000030517578,137.90000915527344,137.90000915527344,0.012639382514811892,0.007363770084886312,0.00767265622891955,0.0071726562289195495,11075.451027231627,79.44040279856635,11154.891430030193
2026-06-16,SEB-A.ST,2026-06-16 09:55:00,2026-06-16 11:10:00,stop,193.5,192.75,194.25,192.75,0.012558837361754671,0.0038910505836575737,-0.003875968992248069,-0.004375968992248069,11154.891430030193,-48.81345900970585,11106.077971020488
2026-06-17,ALFA.ST,2026-06-17 09:35:00,2026-06-17 12:45:00,target,547.4000244140625,542.7999877929688,552.0000610351562,552.0000610351562,0.025254476122553493,0.007737679258447594,0.00840342786980619,0.00790342786980619,11106.077971020488,87.7760861604039,11193.854057180892
2026-06-18,ALFA.ST,2026-06-18 09:55:00,2026-06-18 12:55:00,close,555.7999877929688,549.7999877929688,561.7999877929688,554.7999877929688,0.011397081262925157,0.011640641244380134,-0.0017992083878427545,-0.0022992083878427545,11193.854057180892,-25.737003140557956,11168.117054040335
2026-06-25,ATCO-A.ST,2026-06-25 09:35:00,2026-06-25 17:25:00,close,194.35000610351562,192.0,196.70001220703125,194.6999969482422,0.004184116446269481,0.01171875,0.00180082754687505,0.00130082754687505,11168.117054040335,14.527794310620699,11182.644848350956
2026-06-26,SHB-A.ST,2026-06-26 09:35:00,2026-06-26 17:25:00,close,141.3000030517578,140.5,142.10000610351562,141.60000610351562,0.002496477254880558,0.0056939718986321886,0.0021231638023950783,0.0016231638023950783,11182.644848350956,18.15126433288307,11200.796112683838
2026-06-30,ATCO-A.ST,2026-06-30 09:35:00,2026-06-30 12:40:00,target,194.9499969482422,193.85000610351562,196.04998779296875,196.04998779296875,0.024525283474651438,0.005932390303203139,0.005642425554992947,0.0051424255549929465,11200.796112683838,57.599260166131025,11258.39537284997
2026-07-01,SEB-A.ST,2026-07-01 09:55:00,2026-07-01 12:40:00,stop,192.9499969482422,191.8000030517578,194.09999084472656,191.8000030517578,0.009947612023478491,0.0057350929469470735,-0.0059600617500545905,-0.006460061750054591,11258.39537284997,-72.72992931513969,11185.66544353483
